time,party,strategy,votes,x,y
41,P3,aggregator,301,0.30692977058527815,0.28857075483546807
42,P3,aggregator,299,0.3108217400040441,0.2793592091430563
43,P3,aggregator,295,0.3146476893725292,0.2701200473071651
44,P3,aggregator,291,0.31864093924955367,0.26095195288031475
45,P3,aggregator,298,0.32400456016709717,0.2525120731031562
46,P3,aggregator,294,0.3285395133996886,0.24359948654378927
47,P3,aggregator,286,0.3313653799512864,0.2340070687968101
48,P3,aggregator,282,0.3337022680278278,0.22428395437201193
49,P3,aggregator,290,0.34070433024072794,0.21714454790041526
50,P3,aggregator,289,0.34742629761247235,0.2097408221725669
51,P3,aggregator,289,0.35414826498421675,0.20233709644471856
52,P3,aggregator,294,0.3641322254029483,0.2029032539821602
53,P3,aggregator,295,0.37185680878617966,0.1965525995626924
54,P3,aggregator,294,0.3638898438263366,0.2025963954997367
55,P3,aggregator,298,0.3732561109117167,0.20609968550847504
56,P3,aggregator,302,0.37165581365988676,0.1962285635506738
57,P3,aggregator,296,0.3687320811993233,0.20579160639796085
58,P3,aggregator,297,0.3616822595508805,0.1986993560692466
59,P3,aggregator,296,0.3693817399609541,0.2050804219218212
60,P3,aggregator,300,0.3743471019939707,0.1964002617918998
61,P3,aggregator,304,0.3834082834929206,0.20063050881105698
62,P3,aggregator,311,0.3928606878529335,0.19736676068737927
63,P3,aggregator,308,0.4014953762284529,0.19232273881414455
64,P3,aggregator,313,0.4114751145518666,0.19168648179360323
65,P3,aggregator,311,0.4029051471325329,0.18653326353395625
66,P3,aggregator,310,0.4128717450708396,0.18734991862402825
67,P3,aggregator,312,0.4227614443193617,0.18586875395601127
68,P3,aggregator,314,0.43275899728589196,0.18564754210863071
69,P3,aggregator,322,0.4426324177805544,0.18406148796845131
70,P3,aggregator,322,0.43402331442632736,0.18914905511161872
71,P3,aggregator,318,0.42513579151321435,0.18456517722614982
72,P3,aggregator,306,0.41582404981076715,0.18091943087363072
73,P3,aggregator,303,0.42569085945830754,0.1825461045899007
74,P3,aggregator,302,0.4160513329715803,0.17988536613757508
75,P3,aggregator,296,0.40614125179827787,0.18122338375276423
76,P3,aggregator,289,0.39630962554102295,0.18305071107365004
77,P3,aggregator,283,0.3868960785906762,0.18642489746648871
78,P3,aggregator,280,0.37735652995683516,0.18942439940224093
79,P3,aggregator,279,0.36826320661118295,0.19358510493513034
80,P3,aggregator,270,0.3588097434283179,0.19684578490259338
81,P3,aggregator,270,0.34944032094800176,0.2003406271573092
82,P3,aggregator,265,0.33990220454239045,0.20334468032478278
83,P3,aggregator,266,0.3307385440834476,0.20734809474165344
84,P3,aggregator,263,0.3213454540504485,0.21077881764389628
85,P3,aggregator,261,0.3119962695068882,0.21432744390915062
86,P3,aggregator,257,0.3025493256549388,0.21760696397436075
87,P3,aggregator,258,0.3123229999772296,0.2197224521548507
88,P3,aggregator,260,0.30241853270118857,0.21834349313521595
89,P3,aggregator,260,0.3122698801292146,0.22006132719365268
90,P3,aggregator,270,0.3219629662771268,0.21760285593509524
91,P3,aggregator,273,0.31822826077809,0.2268792763026435
92,P3,aggregator,273,0.3152952885829709,0.21731906322433514
93,P3,aggregator,265,0.30664715763111666,0.22234000248303767
94,P3,aggregator,262,0.29787380833007093,0.2175412170073324
95,P3,aggregator,255,0.30538789699706625,0.22413958585914207
96,P3,aggregator,255,0.29787380833007093,0.21754121700733237
97,P3,aggregator,252,0.28805172621754277,0.21941916881042897
98,P3,aggregator,244,0.27952541141554305,0.22464429616746065
99,P3,aggregator,236,0.2705312558935165,0.22027335045221785
100,P3,aggregator,233,0.26858336521189763,0.2300818020064879
101,P3,aggregator,231,0.26073294065209207,0.223887382402457
102,P3,aggregator,229,0.25943107854651853,0.23380227801754402
103,P3,aggregator,230,0.25577940721471015,0.22449285824591225
104,P3,aggregator,230,0.25943107854651853,0.23380227801754402
105,P3,aggregator,231,0.25908254545932435,0.2238083536288401
106,P3,aggregator,235,0.26792832835480657,0.22847227097008818
107,P3,aggregator,241,0.276920822927846,0.22409790914762118
108,P3,aggregator,241,0.28194361495911874,0.21545085414544946
109,P3,aggregator,239,0.2744764449893189,0.22210227298973517
110,P3,aggregator,239,0.2835057640127796,0.21780443656048729
111,P3,aggregator,247,0.29346216941213943,0.21687170319901766
112,P3,aggregator,247,0.28354482141783427,0.21558865652806178
113,P3,aggregator,244,0.2922669712033306,0.220479883686901
114,P3,aggregator,247,0.2838723166836505,0.21504575307610282
115,P3,aggregator,241,0.2779609279764951,0.22311145103430305
116,P3,aggregator,240,0.2679866525853921,0.22382827069254216
117,P3,aggregator,237,0.26572711884870465,0.2335696518724761
118,P3,aggregator,231,0.25743809882475294,0.22797571345285367
119,P3,aggregator,225,0.2507915480349346,0.2205042100834932
120,P3,aggregator,220,0.2605554817129764,0.21834421028469647
121,P3,aggregator,220,0.25084609188314066,0.22073748192249332
122,P3,aggregator,221,0.26027675288980234,0.22406353558673733
123,P3,aggregator,226,0.2503543965611765,0.22530725777749286
124,P3,aggregator,226,0.26034084370788957,0.22478680279778243
125,P3,aggregator,229,0.2647703579103235,0.21582134665041125
126,P3,aggregator,226,0.25512292238162715,0.21845326376910004
127,P3,aggregator,218,0.24513250923446994,0.21889103671151228
128,P3,aggregator,212,0.24754371180251655,0.20918608425537705
129,P3,aggregator,211,0.2440347542423417,0.21855022953622846
130,P3,aggregator,212,0.24900167435093798,0.20987096086687493
131,P3,aggregator,213,0.24550042776467831,0.21923799200497868
132,P3,aggregator,219,0.2554833349823921,0.21865355767802885
133,P3,aggregator,219,0.2455004277646783,0.21923799200497868
134,P3,aggregator,217,0.25550013213915496,0.21916109972270928
135,P3,aggregator,224,0.25475529788319506,0.22913332223983898
136,P3,aggregator,224,0.25550013213915496,0.21916109972270928
137,P3,aggregator,221,0.2528523015578482,0.20951801965393993
138,P3,aggregator,212,0.2600153821448343,0.20254017783111652
139,P3,aggregator,216,0.26949923774264917,0.19936898199992054
140,P3,aggregator,217,0.2605950152543679,0.20392033585115937
141,P3,aggregator,218,0.2701628841481594,0.20101243543484232
142,P3,aggregator,226,0.2801096729690853,0.20204267431583256
143,P3,aggregator,227,0.27039436128854977,0.204411792073575
144,P3,aggregator,228,0.2803553180486964,0.20352898947815012
145,P3,aggregator,230,0.28655775247404724,0.1956848957000759
146,P3,aggregator,230,0.2803553180486964,0.20352898947815015
147,P3,aggregator,231,0.2750350383469633,0.21199625727215116
148,P3,aggregator,231,0.27958912977716677,0.20309343461608598
149,P3,aggregator,228,0.2699689889440748,0.2058234328489566
150,P3,aggregator,226,0.27930318060424725,0.20223555519619774
151,P3,aggregator,229,0.27433705664826297,0.21091527943454763
152,P3,aggregator,225,0.27246335203844185,0.201092386223526
153,P3,aggregator,218,0.2624797821290543,0.20166538872297207
154,P3,aggregator,208,0.25289975475750953,0.20453297927262393
155,P3,aggregator,205,0.24304358413825441,0.20622292031423808
156,P3,aggregator,206,0.24937134472029465,0.21396626881578298
157,P3,aggregator,209,0.23955944204047305,0.2120358373091737
158,P3,aggregator,204,0.23352592760599597,0.22001059144763818
159,P3,aggregator,199,0.22352738308588904,0.21983998230532875
160,P3,aggregator,196,0.2237543591607201,0.22983740606655115
161,P3,aggregator,197,0.2226267094762313,0.21990118917132023
162,P3,aggregator,194,0.21951310248365702,0.22940410722293955
163,P3,aggregator,195,0.22336860994521637,0.2201772408960732
164,P3,aggregator,194,0.21737010910800317,0.22817836504871278
165,P3,aggregator,193,0.2218885037498356,0.21925737239875168
166,P3,aggregator,194,0.21966146083631757,0.22900623283786706
167,P3,aggregator,191,0.21412535565859322,0.22067847566914667
168,P3,aggregator,189,0.21486713177594413,0.23065092612987736
169,P3,aggregator,191,0.21535780409964964,0.22066297135070714
170,P3,aggregator,193,0.22366547930749664,0.22622916687735947
171,P3,aggregator,193,0.213764672337491,0.22482416817889467
172,P3,aggregator,192,0.22266214264039083,0.22938870782808338
173,P3,aggregator,196,0.22052579529173713,0.21961957173496335
174,P3,aggregator,191,0.21474015381662295,0.22777594057908992
175,P3,aggregator,190,0.2050787335984451,0.23035604898142195
176,P3,aggregator,191,0.2150443086599597,0.22952700513860133
177,P3,aggregator,194,0.22252458367361302,0.22289032782837193
178,P3,aggregator,194,0.21430471235999282,0.22858538845908727
179,P3,aggregator,191,0.21896819517102542,0.2197393764722537
180,P3,aggregator,190,0.21374212801283382,0.228265115270626
181,P3,aggregator,189,0.21413822257557663,0.21827296289501816
182,P3,aggregator,189,0.21374212801283382,0.228265115270626
183,P3,aggregator,187,0.20376536115653301,0.22894638107412535
184,P3,aggregator,183,0.2135719562917425,0.2269891657425674
185,P3,aggregator,183,0.20376536115653301,0.22894638107412535
186,P3,aggregator,181,0.19840865220773238,0.23739064949938513
187,P3,aggregator,180,0.19037837911718186,0.24335007179447213
188,P3,aggregator,181,0.20031179116020278,0.24219797579865973
189,P3,aggregator,182,0.1905219005934092,0.24423710372260318
190,P3,aggregator,180,0.19847767345843903,0.2381785826060224
191,P3,aggregator,182,0.1973179017452134,0.24811110139901754
192,P3,aggregator,185,0.20037933706276154,0.2385912477343613
193,P3,aggregator,190,0.21005046192367255,0.23604775723414928
194,P3,aggregator,189,0.20043416828400007,0.23330423821004997
195,P3,aggregator,190,0.20897657969137048,0.238503008001763
196,P3,aggregator,193,0.2142780182643902,0.23002393086704492
197,P3,aggregator,193,0.2089765796913705,0.23850300800176302
198,P3,aggregator,193,0.2142780182643902,0.23002393086704492
199,P3,aggregator,196,0.2236992172296004,0.23337669242401882
0,P4,sticker,127,0.6524850273018027,0.8111145675537201
1,P4,sticker,125,0.6524850273018027,0.8111145675537201
2,P4,sticker,125,0.6524850273018027,0.8111145675537201
3,P4,sticker,124,0.6524850273018027,0.8111145675537201
4,P4,sticker,122,0.6524850273018027,0.8111145675537201
5,P4,sticker,120,0.6524850273018027,0.8111145675537201
6,P4,sticker,119,0.6524850273018027,0.8111145675537201
7,P4,sticker,117,0.6524850273018027,0.8111145675537201
8,P4,sticker,118,0.6524850273018027,0.8111145675537201
9,P4,sticker,118,0.6524850273018027,0.8111145675537201
10,P4,sticker,118,0.6524850273018027,0.8111145675537201
11,P4,sticker,120,0.6524850273018027,0.8111145675537201
12,P4,sticker,117,0.6524850273018027,0.8111145675537201
13,P4,sticker,118,0.6524850273018027,0.8111145675537201
14,P4,sticker,118,0.6524850273018027,0.8111145675537201
15,P4,sticker,117,0.6524850273018027,0.8111145675537201
16,P4,sticker,118,0.6524850273018027,0.8111145675537201
17,P4,sticker,117,0.6524850273018027,0.8111145675537201
18,P4,sticker,118,0.6524850273018027,0.8111145675537201
19,P4,sticker,118,0.6524850273018027,0.8111145675537201
20,P4,sticker,120,0.6524850273018027,0.8111145675537201
21,P4,sticker,118,0.6524850273018027,0.8111145675537201
22,P4,sticker,116,0.6524850273018027,0.8111145675537201
23,P4,sticker,116,0.6524850273018027,0.8111145675537201
24,P4,sticker,116,0.6524850273018027,0.8111145675537201
25,P4,sticker,116,0.6524850273018027,0.8111145675537201
26,P4,sticker,117,0.6524850273018027,0.8111145675537201
27,P4,sticker,119,0.6524850273018027,0.8111145675537201
28,P4,sticker,118,0.6524850273018027,0.8111145675537201
29,P4,sticker,120,0.6524850273018027,0.8111145675537201
30,P4,sticker,122,0.6524850273018027,0.8111145675537201
31,P4,sticker,124,0.6524850273018027,0.8111145675537201
32,P4,sticker,124,0.6524850273018027,0.8111145675537201
33,P4,sticker,123,0.6524850273018027,0.8111145675537201
34,P4,sticker,124,0.6524850273018027,0.8111145675537201
35,P4,sticker,122,0.6524850273018027,0.8111145675537201
36,P4,sticker,122,0.6524850273018027,0.8111145675537201
37,P4,sticker,123,0.6524850273018027,0.8111145675537201
38,P4,sticker,121,0.6524850273018027,0.8111145675537201
39,P4,sticker,121,0.6524850273018027,0.8111145675537201
40,P4,sticker,122,0.6524850273018027,0.8111145675537201
41,P4,sticker,123,0.6524850273018027,0.8111145675537201
42,P4,sticker,125,0.6524850273018027,0.8111145675537201
43,P4,sticker,125,0.6524850273018027,0.8111145675537201
44,P4,sticker,125,0.6524850273018027,0.8111145675537201
45,P4,sticker,125,0.6524850273018027,0.8111145675537201
46,P4,sticker,126,0.6524850273018027,0.8111145675537201
47,P4,sticker,126,0.6524850273018027,0.8111145675537201
48,P4,sticker,130,0.6524850273018027,0.8111145675537201
49,P4,sticker,125,0.6524850273018027,0.8111145675537201
50,P4,sticker,127,0.6524850273018027,0.8111145675537201
51,P4,sticker,129,0.6524850273018027,0.8111145675537201
52,P4,sticker,127,0.6524850273018027,0.8111145675537201
53,P4,sticker,124,0.6524850273018027,0.8111145675537201
54,P4,sticker,127,0.6524850273018027,0.8111145675537201
55,P4,sticker,124,0.6524850273018027,0.8111145675537201
56,P4,sticker,124,0.6524850273018027,0.8111145675537201
57,P4,sticker,126,0.6524850273018027,0.8111145675537201
58,P4,sticker,128,0.6524850273018027,0.8111145675537201
59,P4,sticker,128,0.6524850273018027,0.8111145675537201
60,P4,sticker,127,0.6524850273018027,0.8111145675537201
61,P4,sticker,123,0.6524850273018027,0.8111145675537201
62,P4,sticker,121,0.6524850273018027,0.8111145675537201
63,P4,sticker,122,0.6524850273018027,0.8111145675537201
64,P4,sticker,121,0.6524850273018027,0.8111145675537201
65,P4,sticker,122,0.6524850273018027,0.8111145675537201
66,P4,sticker,125,0.6524850273018027,0.8111145675537201
67,P4,sticker,124,0.6524850273018027,0.8111145675537201
68,P4,sticker,125,0.6524850273018027,0.8111145675537201
69,P4,sticker,125,0.6524850273018027,0.8111145675537201
70,P4,sticker,126,0.6524850273018027,0.8111145675537201
71,P4,sticker,128,0.6524850273018027,0.8111145675537201
72,P4,sticker,129,0.6524850273018027,0.8111145675537201
73,P4,sticker,130,0.6524850273018027,0.8111145675537201
74,P4,sticker,130,0.6524850273018027,0.8111145675537201
75,P4,sticker,133,0.6524850273018027,0.8111145675537201
76,P4,sticker,135,0.6524850273018027,0.8111145675537201
77,P4,sticker,134,0.6524850273018027,0.8111145675537201
78,P4,sticker,136,0.6524850273018027,0.8111145675537201
79,P4,sticker,140,0.6524850273018027,0.8111145675537201
80,P4,sticker,143,0.6524850273018027,0.8111145675537201
81,P4,sticker,144,0.6524850273018027,0.8111145675537201
82,P4,sticker,145,0.6524850273018027,0.8111145675537201
83,P4,sticker,148,0.6524850273018027,0.8111145675537201
84,P4,sticker,149,0.6524850273018027,0.8111145675537201
85,P4,sticker,151,0.6524850273018027,0.8111145675537201
86,P4,sticker,152,0.6524850273018027,0.8111145675537201
87,P4,sticker,151,0.6524850273018027,0.8111145675537201
88,P4,sticker,148,0.6524850273018027,0.8111145675537201
89,P4,sticker,149,0.6524850273018027,0.8111145675537201
90,P4,sticker,147,0.6524850273018027,0.8111145675537201
91,P4,sticker,147,0.6524850273018027,0.8111145675537201
92,P4,sticker,146,0.6524850273018027,0.8111145675537201
93,P4,sticker,146,0.6524850273018027,0.8111145675537201
94,P4,sticker,146,0.6524850273018027,0.8111145675537201
95,P4,sticker,144,0.6524850273018027,0.8111145675537201
96,P4,sticker,144,0.6524850273018027,0.8111145675537201
97,P4,sticker,147,0.6524850273018027,0.8111145675537201
98,P4,sticker,146,0.6524850273018027,0.8111145675537201
99,P4,sticker,148,0.6524850273018027,0.8111145675537201
100,P4,sticker,148,0.6524850273018027,0.8111145675537201
101,P4,sticker,148,0.6524850273018027,0.8111145675537201
102,P4,sticker,151,0.6524850273018027,0.8111145675537201
103,P4,sticker,152,0.6524850273018027,0.8111145675537201
104,P4,sticker,149,0.6524850273018027,0.8111145675537201
105,P4,sticker,145,0.6524850273018027,0.8111145675537201
106,P4,sticker,144,0.6524850273018027,0.8111145675537201
107,P4,sticker,143,0.6524850273018027,0.8111145675537201
108,P4,sticker,145,0.6524850273018027,0.8111145675537201
109,P4,sticker,146,0.6524850273018027,0.8111145675537201
110,P4,sticker,144,0.6524850273018027,0.8111145675537201
111,P4,sticker,143,0.6524850273018027,0.8111145675537201
112,P4,sticker,144,0.6524850273018027,0.8111145675537201
113,P4,sticker,145,0.6524850273018027,0.8111145675537201
114,P4,sticker,144,0.6524850273018027,0.8111145675537201
115,P4,sticker,145,0.6524850273018027,0.8111145675537201
116,P4,sticker,143,0.6524850273018027,0.8111145675537201
117,P4,sticker,144,0.6524850273018027,0.8111145675537201
118,P4,sticker,146,0.6524850273018027,0.8111145675537201
119,P4,sticker,147,0.6524850273018027,0.8111145675537201
120,P4,sticker,147,0.6524850273018027,0.8111145675537201
121,P4,sticker,147,0.6524850273018027,0.8111145675537201
122,P4,sticker,147,0.6524850273018027,0.8111145675537201
123,P4,sticker,147,0.6524850273018027,0.8111145675537201
124,P4,sticker,145,0.6524850273018027,0.8111145675537201
125,P4,sticker,143,0.6524850273018027,0.8111145675537201
126,P4,sticker,143,0.6524850273018027,0.8111145675537201
127,P4,sticker,144,0.6524850273018027,0.8111145675537201
128,P4,sticker,148,0.6524850273018027,0.8111145675537201
129,P4,sticker,154,0.6524850273018027,0.8111145675537201
130,P4,sticker,151,0.6524850273018027,0.8111145675537201
131,P4,sticker,149,0.6524850273018027,0.8111145675537201
132,P4,sticker,147,0.6524850273018027,0.8111145675537201
133,P4,sticker,151,0.6524850273018027,0.8111145675537201
134,P4,sticker,148,0.6524850273018027,0.8111145675537201
135,P4,sticker,148,0.6524850273018027,0.8111145675537201
136,P4,sticker,148,0.6524850273018027,0.8111145675537201
137,P4,sticker,146,0.6524850273018027,0.8111145675537201
138,P4,sticker,145,0.6524850273018027,0.8111145675537201
139,P4,sticker,145,0.6524850273018027,0.8111145675537201
140,P4,sticker,145,0.6524850273018027,0.8111145675537201
141,P4,sticker,145,0.6524850273018027,0.8111145675537201
142,P4,sticker,144,0.6524850273018027,0.8111145675537201
143,P4,sticker,145,0.6524850273018027,0.8111145675537201
144,P4,sticker,144,0.6524850273018027,0.8111145675537201
145,P4,sticker,143,0.6524850273018027,0.8111145675537201
146,P4,sticker,143,0.6524850273018027,0.8111145675537201
147,P4,sticker,143,0.6524850273018027,0.8111145675537201
148,P4,sticker,144,0.6524850273018027,0.8111145675537201
149,P4,sticker,144,0.6524850273018027,0.8111145675537201
150,P4,sticker,145,0.6524850273018027,0.8111145675537201
151,P4,sticker,142,0.6524850273018027,0.8111145675537201
152,P4,sticker,144,0.6524850273018027,0.8111145675537201
153,P4,sticker,144,0.6524850273018027,0.8111145675537201
154,P4,sticker,145,0.6524850273018027,0.8111145675537201
155,P4,sticker,148,0.6524850273018027,0.8111145675537201
156,P4,sticker,151,0.6524850273018027,0.8111145675537201
157,P4,sticker,155,0.6524850273018027,0.8111145675537201
158,P4,sticker,156,0.6524850273018027,0.8111145675537201
159,P4,sticker,157,0.6524850273018027,0.8111145675537201
160,P4,sticker,157,0.6524850273018027,0.8111145675537201
161,P4,sticker,158,0.6524850273018027,0.8111145675537201
162,P4,sticker,158,0.6524850273018027,0.8111145675537201
163,P4,sticker,158,0.6524850273018027,0.8111145675537201
164,P4,sticker,158,0.6524850273018027,0.8111145675537201
165,P4,sticker,158,0.6524850273018027,0.8111145675537201
166,P4,sticker,158,0.6524850273018027,0.8111145675537201
167,P4,sticker,159,0.6524850273018027,0.8111145675537201
168,P4,sticker,160,0.6524850273018027,0.8111145675537201
169,P4,sticker,159,0.6524850273018027,0.8111145675537201
170,P4,sticker,159,0.6524850273018027,0.8111145675537201
171,P4,sticker,161,0.6524850273018027,0.8111145675537201
172,P4,sticker,158,0.6524850273018027,0.8111145675537201
173,P4,sticker,158,0.6524850273018027,0.8111145675537201
174,P4,sticker,158,0.6524850273018027,0.8111145675537201
175,P4,sticker,161,0.6524850273018027,0.8111145675537201
176,P4,sticker,159,0.6524850273018027,0.8111145675537201
177,P4,sticker,158,0.6524850273018027,0.8111145675537201
178,P4,sticker,158,0.6524850273018027,0.8111145675537201
179,P4,sticker,159,0.6524850273018027,0.8111145675537201
180,P4,sticker,161,0.6524850273018027,0.8111145675537201
181,P4,sticker,160,0.6524850273018027,0.8111145675537201
182,P4,sticker,160,0.6524850273018027,0.8111145675537201
183,P4,sticker,161,0.6524850273018027,0.8111145675537201
184,P4,sticker,162,0.6524850273018027,0.8111145675537201
185,P4,sticker,162,0.6524850273018027,0.8111145675537201
186,P4,sticker,163,0.6524850273018027,0.8111145675537201
187,P4,sticker,163,0.6524850273018027,0.8111145675537201
188,P4,sticker,162,0.6524850273018027,0.8111145675537201
189,P4,sticker,163,0.6524850273018027,0.8111145675537201
190,P4,sticker,163,0.6524850273018027,0.8111145675537201
191,P4,sticker,161,0.6524850273018027,0.8111145675537201
192,P4,sticker,158,0.6524850273018027,0.8111145675537201
193,P4,sticker,157,0.6524850273018027,0.8111145675537201
194,P4,sticker,158,0.6524850273018027,0.8111145675537201
195,P4,sticker,154,0.6524850273018027,0.8111145675537201
196,P4,sticker,157,0.6524850273018027,0.8111145675537201
197,P4,sticker,154,0.6524850273018027,0.8111145675537201
198,P4,sticker,157,0.6524850273018027,0.8111145675537201
199,P4,sticker,159,0.6524850273018027,0.8111145675537201
